id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-03-26T00:42:58Z,2026-03-26T00:26:36Z,166157,15171,2725,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 6491904, 'C': 3325317, 'TypeScript': 389174, 'C++': 132593, 'Objective-C': 58741, 'Shell': 53135, 'PowerShell': 34088, 'CMake': 21968, 'Inno Setup': 14609, 'Dockerfile': 9999, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",104255.5
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-03-26T00:50:52Z,2026-03-25T20:34:42Z,158407,32607,2286,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 63656686, 'Dockerfile': 41469, 'Makefile': 3068, 'Shell': 1838, 'Jsonnet': 937}",104836.3
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-03-26T00:47:11Z,2026-03-25T18:23:47Z,154237,20269,39,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801530, 'TypeScript': 4021061, 'JavaScript': 53486, 'Shell': 27256, 'CSS': 18958, 'Dockerfile': 1656}",98632.9
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-03-26T00:58:21Z,2026-03-26T01:02:49Z,134442,20931,794,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 27444509, 'Python': 24845058, 'JavaScript': 1571518, 'MDX': 679976, 'CSS': 210322, 'HTML': 158437, 'Shell': 67546, 'PHP': 6106, 'Dockerfile': 6044, 'Makefile': 5423, 'Mako': 518}",86954.5
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-03-26T00:53:14Z,2026-03-25T15:16:49Z,131091,21586,489,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11401483, 'Makefile': 59132, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",85140.4
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-03-26T01:01:12Z,2026-03-25T23:43:55Z,128704,18194,235,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2976993, 'Svelte': 2923669, 'JavaScript': 2281774, 'TypeScript': 458489, 'CSS': 211416, 'Shell': 18299, 'Dockerfile': 8143, 'HTML': 6298, 'Batchfile': 1954, 'Mako': 665, 'Makefile': 643}",82690.59999999999
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-03-26T01:06:17Z,2026-03-25T10:19:13Z,108044,14100,124,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 1898155, 'Python': 147110, 'Rust': 135912, 'Shell': 109075, 'TypeScript': 41415, 'PowerShell': 1029}",69066.4
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,2024-04-15T21:02:29Z,2026-03-26T01:04:21Z,2026-03-26T00:48:51Z,98289,6623,238,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4159131, 'Python': 1120558, 'Rust': 470397, 'Java': 184006, 'Astro': 32336, 'Go': 14502, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",60970.3
669879380,LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",2023-07-23T18:15:57Z,2026-03-26T00:36:37Z,2026-03-21T00:47:52Z,89242,13615,3,Jupyter Notebook,"ai,artificial-intelligence,chatbot,chatgpt,deep-learning,from-scratch,generative-ai,gpt,language-model,large-language-models,llm,machine-learning,neural-networks,python,pytorch,transformers",57,"{'Jupyter Notebook': 3132357, 'Python': 1013248, 'Dockerfile': 532}",57635.399999999994
881458615,browser-use,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,2024-10-31T16:00:56Z,2026-03-26T01:02:37Z,2026-03-25T23:39:20Z,84435,9782,192,Python,"ai-agents,ai-tools,browser-automation,browser-use,llm,playwright,python",100,"{'Python': 2995922, 'Shell': 27656, 'Dockerfile': 11201, 'HTML': 7953}",53605.6
655099582,llm-course,mlabonne/llm-course,https://github.com/mlabonne/llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,2023-06-17T22:16:25Z,2026-03-26T00:55:17Z,2026-02-05T13:09:26Z,77354,8942,78,,"course,large-language-models,llm,machine-learning,roadmap",3,{},49095.3
730534580,ragflow,infiniflow/ragflow,https://github.com/infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,2023-12-12T06:13:13Z,2026-03-26T00:10:52Z,2026-03-25T17:07:41Z,76130,8515,3158,Python,"agent,agentic,agentic-ai,agentic-workflow,ai,ai-search,context-engineering,context-retrieval,deep-research,deepseek,deepseek-r1,document-parser,document-understanding,graphrag,llm,mcp,ollama,openai,rag,retrieval-augmented-generation",100,"{'Python': 7742469, 'TypeScript': 5484578, 'C++': 1577672, 'Go': 1146483, 'C': 161144, 'Shell': 48620, 'Less': 39973, 'CSS': 17283, 'Dockerfile': 11463, 'JavaScript': 10865, 'HTML': 7043, 'Makefile': 5950, 'CMake': 3243, 'Go Template': 2681}",48242.5
599547518,vllm,vllm-project/vllm,https://github.com/vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,2023-02-09T11:23:20Z,2026-03-26T00:58:19Z,2026-03-26T00:48:06Z,74329,14778,3883,Python,"amd,blackwell,cuda,deepseek,deepseek-v3,gpt,gpt-oss,inference,kimi,llama,llm,llm-serving,model-serving,moe,openai,pytorch,qwen,qwen3,tpu,transformer",100,"{'Python': 29425185, 'Cuda': 2152889, 'C++': 1315679, 'Shell': 315484, 'CMake': 103987, 'C': 97276, 'Dockerfile': 36190, 'Jinja': 6924, 'HCL': 2399}",49040.8
771302083,OpenHands,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,2024-03-13T03:33:31Z,2026-03-26T00:11:19Z,2026-03-26T00:58:41Z,69762,8744,340,Python,"agent,artificial-intelligence,chatgpt,claude-ai,cli,developer-tools,gpt,llm,openai",100,"{'Python': 10207617, 'TypeScript': 3534037, 'Go Template': 91342, 'Jinja': 85567, 'JavaScript': 34515, 'Makefile': 17184, 'CSS': 16500, 'Shell': 14304, 'Dockerfile': 8363, 'Mako': 1339}",44490.399999999994
646410686,LlamaFactory,hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),2023-05-28T10:09:12Z,2026-03-26T00:48:51Z,2026-03-25T03:22:58Z,69059,8419,939,Python,"agent,ai,deepseek,fine-tuning,gemma,gpt,instruction-tuning,large-language-models,llama,llama3,llm,lora,moe,nlp,peft,qlora,quantization,qwen,rlhf,transformers",100,"{'Python': 1757726, 'Dockerfile': 5493, 'Makefile': 741}",43971.1
660551251,MetaGPT,FoundationAgents/MetaGPT,https://github.com/FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",2023-06-30T09:04:55Z,2026-03-26T01:03:44Z,2026-01-21T10:12:33Z,66155,8346,99,Python,"agent,gpt,llm,metagpt,multi-agent",100,"{'Python': 3214882, 'JavaScript': 32579, 'TypeScript': 25281, 'Shell': 23970, 'Dockerfile': 982}",42206.8
668195240,llm-app,pathwaycom/llm-app,https://github.com/pathwaycom/llm-app,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more.",2023-07-19T08:43:37Z,2026-03-25T20:52:42Z,2026-01-07T11:59:38Z,59195,1400,9,Jupyter Notebook,"chatbot,hugging-face,llm,llm-local,llm-prompting,llm-security,llmops,machine-learning,open-ai,pathway,rag,real-time,retrieval-augmented-generation,vector-database,vector-index",23,"{'Jupyter Notebook': 409401, 'Python': 65285, 'Dockerfile': 3715}",35939.3
725205304,unsloth,unslothai/unsloth,https://github.com/unslothai/unsloth,"Unsloth Studio is a web UI for training and running open models like Qwen, DeepSeek, gpt-oss and Gemma locally.",2023-11-29T16:50:09Z,2026-03-26T01:05:10Z,2026-03-25T21:09:24Z,58202,4911,1025,Python,"agent,deepseek,fine-tuning,gemma,gemma3,gpt-oss,llama,llama3,llm,llms,mistral,openai,qwen,reinforcement-learning,self-hosted,text-to-speech,tts,ui,unsloth",100,"{'Python': 3833067, 'TypeScript': 2063214, 'PowerShell': 116398, 'Shell': 75492, 'JavaScript': 16632, 'CSS': 12100, 'Jupyter Notebook': 6758, 'HTML': 532, 'Batchfile': 218}",36404.5
649170660,anything-llm,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configuration.,2023-06-04T02:29:14Z,2026-03-26T01:02:25Z,2026-03-26T00:57:02Z,56727,6131,299,JavaScript,"ai-agents,custom-ai-agents,deepseek,kimi,llama3,llm,lmstudio,local-llm,localai,mcp,mcp-servers,moonshot,multimodal,no-code,ollama,qwen3,rag,vector-database,web-scraping",100,"{'JavaScript': 5815011, 'CSS': 78936, 'Dockerfile': 9884, 'HTML': 4112, 'Shell': 2391, 'Go Template': 1822, 'HCL': 1211}",35885.5
656099147,mem0,mem0ai/mem0,https://github.com/mem0ai/mem0,Universal memory layer for AI Agents,2023-06-20T08:58:36Z,2026-03-26T00:39:23Z,2026-03-25T23:18:39Z,51055,5714,532,Python,"agents,ai,ai-agents,application,chatbots,chatgpt,genai,llm,long-term-memory,memory,memory-management,python,rag,state-management",100,"{'Python': 3030342, 'TypeScript': 1145572, 'MDX': 262459, 'Jupyter Notebook': 159346, 'Shell': 37631, 'JavaScript': 30099, 'Makefile': 5361, 'Dockerfile': 4464, 'CSS': 4335, 'SCSS': 3746, 'Mako': 1324, 'Bru': 663}",32357.2
