id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
614765452,AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",2023-03-16T09:21:07Z,2026-04-05T23:50:17Z,2026-04-06T00:28:50Z,183164,46209,382,Python,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",100,"{'Python': 9757940, 'TypeScript': 4129122, 'Dart': 203562, 'JavaScript': 123387, 'PLpgSQL': 92369, 'Jinja': 42256, 'C++': 23419, 'CMake': 18862, 'CSS': 16367, 'Shell': 15076, 'Dockerfile': 9972, 'HTML': 3023, 'Ruby': 2803, 'Batchfile': 2732, 'Swift': 2384, 'Makefile': 1902, 'C': 1425, 'Elixir': 1068, 'Kotlin': 140, 'Objective-C': 38}",123771.09999999999
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-04-06T01:08:56Z,2026-04-04T05:10:36Z,167315,15354,2866,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 7034223, 'C': 3325317, 'TypeScript': 397789, 'C++': 132593, 'Objective-C': 58741, 'Shell': 53135, 'PowerShell': 34088, 'CMake': 24508, 'Inno Setup': 14609, 'Dockerfile': 9999, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",105005.2
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-04-06T01:07:05Z,2026-04-05T18:19:28Z,158845,32741,2357,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 64661229, 'Dockerfile': 41676, 'Makefile': 3112, 'Shell': 1838, 'Jsonnet': 937}",105139.3
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-04-06T01:07:18Z,2026-04-05T04:03:02Z,157564,20633,44,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801530, 'TypeScript': 4035240, 'JavaScript': 53486, 'CSS': 18958, 'Shell': 18004, 'Dockerfile': 2851}",100738.29999999999
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-04-06T01:10:05Z,2026-04-06T00:53:51Z,140532,21161,69,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 2212016, 'Python': 157976, 'Shell': 152926, 'Rust': 135912, 'TypeScript': 57673, 'PowerShell': 1547}",90677.5
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-04-06T00:57:17Z,2026-04-05T16:21:26Z,136245,21245,846,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 27799514, 'Python': 23886570, 'JavaScript': 1525264, 'MDX': 679976, 'CSS': 209533, 'HTML': 158437, 'Shell': 68772, 'Dockerfile': 6388, 'PHP': 6106, 'Makefile': 5832, 'Gherkin': 1054, 'Mako': 518}",88130.5
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-04-05T23:36:22Z,2026-04-05T16:01:48Z,132458,21856,516,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11439880, 'Makefile': 59471, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",86041.6
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-04-06T01:00:30Z,2026-04-03T04:00:01Z,130206,18439,289,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2981379, 'Svelte': 2925294, 'JavaScript': 2281774, 'TypeScript': 459254, 'CSS': 211416, 'Shell': 18299, 'Dockerfile': 8143, 'HTML': 6298, 'Batchfile': 1954, 'Mako': 665, 'Makefile': 643}",83665.29999999999
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Power AI agents with clean web data,2024-04-15T21:02:29Z,2026-04-06T01:05:21Z,2026-04-04T19:15:13Z,104599,6837,253,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4175711, 'Python': 1120879, 'Rust': 470397, 'Java': 184006, 'Elixir': 84558, 'Astro': 32336, 'Go': 14502, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",64820.49999999999
669879380,LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",2023-07-23T18:15:57Z,2026-04-06T00:39:13Z,2026-04-04T17:31:45Z,90054,13784,2,Jupyter Notebook,"ai,artificial-intelligence,chatbot,chatgpt,deep-learning,from-scratch,generative-ai,gpt,language-model,large-language-models,llm,machine-learning,neural-networks,python,pytorch,transformers",58,"{'Jupyter Notebook': 3132357, 'Python': 1012016, 'Dockerfile': 532}",58173.4
881458615,browser-use,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,2024-10-31T16:00:56Z,2026-04-06T01:07:54Z,2026-04-03T17:54:21Z,86138,9959,219,Python,"ai-agents,ai-tools,browser-automation,browser-use,llm,playwright,python",100,"{'Python': 3054529, 'Shell': 42741, 'Dockerfile': 11201, 'HTML': 7953}",54680.49999999999
655099582,llm-course,mlabonne/llm-course,https://github.com/mlabonne/llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,2023-06-17T22:16:25Z,2026-04-06T01:06:46Z,2026-02-05T13:09:26Z,77832,9028,78,,"course,large-language-models,llm,machine-learning,roadmap",3,{},49407.9
730534580,ragflow,infiniflow/ragflow,https://github.com/infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,2023-12-12T06:13:13Z,2026-04-06T00:37:13Z,2026-04-03T13:32:36Z,77186,8675,3208,Python,"agent,agentic,agentic-ai,agentic-workflow,ai,context-engineering,context-retrieval,deep-research,deepseek,deepseek-r1,document-understanding,graphrag,harness,llm,mcp,ollama,openai,openclaw,rag,retrieval-augmented-generation",100,"{'Python': 7740690, 'TypeScript': 5534783, 'C++': 1577672, 'Go': 1541616, 'C': 161144, 'Shell': 49466, 'Less': 39973, 'CSS': 17283, 'Dockerfile': 11463, 'JavaScript': 10865, 'HTML': 7043, 'Makefile': 5950, 'CMake': 3243, 'Go Template': 2681}",48924.1
599547518,vllm,vllm-project/vllm,https://github.com/vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,2023-02-09T11:23:20Z,2026-04-06T01:03:17Z,2026-04-06T00:35:04Z,75369,15198,4119,Python,"amd,blackwell,cuda,deepseek,deepseek-v3,gpt,gpt-oss,inference,kimi,llama,llm,llm-serving,model-serving,moe,openai,pytorch,qwen,qwen3,tpu,transformer",100,"{'Python': 30546307, 'Cuda': 2169540, 'C++': 1349251, 'Shell': 328493, 'CMake': 106547, 'C': 96071, 'Dockerfile': 37214, 'Jinja': 6924, 'HCL': 2399}",49790.8
771302083,OpenHands,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,2024-03-13T03:33:31Z,2026-04-06T00:41:30Z,2026-04-05T14:54:49Z,70628,8852,368,Python,"agent,artificial-intelligence,chatgpt,claude-ai,cli,developer-tools,gpt,llm,openai",100,"{'Python': 10411958, 'TypeScript': 3660256, 'Go Template': 91443, 'Jinja': 85695, 'JavaScript': 34515, 'Makefile': 17184, 'CSS': 16500, 'Shell': 14537, 'Dockerfile': 8887, 'Mako': 1339}",45042.399999999994
