id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
614765452,AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",2023-03-16T09:21:07Z,2026-04-19T01:06:14Z,2026-04-19T01:11:06Z,183544,46224,396,Python,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",100,"{'Python': 12495544, 'TypeScript': 4912638, 'JavaScript': 120377, 'PLpgSQL': 92369, 'Shell': 52789, 'Jinja': 42199, 'CSS': 15748, 'Dockerfile': 9931, 'Batchfile': 2732, 'Makefile': 1902, 'Elixir': 1068}",124003.59999999999
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-04-19T01:13:18Z,2026-04-18T18:56:35Z,169366,15671,2990,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 7414161, 'C': 3325317, 'TypeScript': 400252, 'C++': 132593, 'Objective-C': 58741, 'Shell': 58668, 'PowerShell': 34088, 'CMake': 25133, 'Inno Setup': 14609, 'Dockerfile': 10001, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",106330.9
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-04-19T01:14:35Z,2026-04-16T03:07:05Z,160446,24959,120,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 2378485, 'Rust': 1772162, 'Python': 234967, 'Shell': 160690, 'TypeScript': 57674, 'PowerShell': 1547}",103765.29999999999
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-04-19T01:07:11Z,2026-04-18T04:00:03Z,160047,20953,45,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801904, 'TypeScript': 4035390, 'JavaScript': 53486, 'CSS': 18958, 'Shell': 18004, 'Dockerfile': 2851}",102324.09999999999
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-04-19T01:02:00Z,2026-04-18T15:53:28Z,159580,32916,2352,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 65205857, 'Dockerfile': 41684, 'Makefile': 3237, 'Shell': 1838, 'Jsonnet': 937}",105632.8
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-04-19T01:11:27Z,2026-04-18T14:44:40Z,138263,21670,910,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 29960475, 'Python': 24192488, 'JavaScript': 1526378, 'MDX': 679976, 'CSS': 191244, 'HTML': 168765, 'Shell': 66679, 'Dockerfile': 6556, 'PHP': 6106, 'Gherkin': 6091, 'Makefile': 5832, 'Mako': 518}",89468.8
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-04-19T00:51:36Z,2026-04-19T00:36:14Z,133982,22139,536,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11649777, 'Makefile': 59467, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",87040.9
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-04-19T00:58:24Z,2026-04-17T21:23:52Z,132565,18815,232,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2981379, 'Svelte': 2925294, 'JavaScript': 2281774, 'TypeScript': 459254, 'CSS': 211416, 'Shell': 18299, 'Dockerfile': 8143, 'HTML': 6298, 'Batchfile': 1954, 'Mako': 665, 'Makefile': 643}",85193.5
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"🔥 The API to search, scrape, and interact with the web for AI",2024-04-15T21:02:29Z,2026-04-19T01:08:42Z,2026-04-18T23:18:49Z,110624,7052,280,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4251388, 'Python': 1121617, 'Rust': 328908, 'Java': 184801, 'Elixir': 86142, 'PHP': 78926, 'C#': 61748, 'Go': 60488, 'Ruby': 56540, 'Astro': 32336, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",68500.0
1024554267,hermes-agent,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,2025-07-22T22:22:28Z,2026-04-19T01:15:16Z,2026-04-19T00:43:45Z,99496,14081,5514,Python,"ai,ai-agent,ai-agents,anthropic,chatgpt,claude,claude-code,clawdbot,codex,hermes,hermes-agent,llm,moltbot,nous-research,openai,openclaw",100,"{'Python': 18010960, 'TypeScript': 1738018, 'TeX': 434546, 'BibTeX Style': 156486, 'Shell': 109004, 'Nix': 72848, 'JavaScript': 38764, 'PowerShell': 36225, 'HTML': 30501, 'CSS': 29108, 'Dockerfile': 2332, 'Ruby': 1585, 'Batchfile': 1250, 'Makefile': 1054}",63931.9
