id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
614765452,AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",2023-03-16T09:21:07Z,2026-03-30T00:51:50Z,2026-03-29T23:30:54Z,182933,46214,377,Python,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",100,"{'Python': 9757940, 'TypeScript': 4129122, 'Dart': 203562, 'JavaScript': 123387, 'PLpgSQL': 92369, 'Jinja': 42256, 'C++': 23419, 'CMake': 18862, 'CSS': 16367, 'Shell': 15076, 'Dockerfile': 9972, 'HTML': 3023, 'Ruby': 2803, 'Batchfile': 2732, 'Swift': 2384, 'Makefile': 1902, 'C': 1425, 'Elixir': 1068, 'Kotlin': 140, 'Objective-C': 38}",123634.0
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-03-30T00:42:45Z,2026-03-29T20:15:22Z,166424,15220,2750,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 6542736, 'C': 3325317, 'TypeScript': 388489, 'C++': 132593, 'Objective-C': 58741, 'Shell': 53135, 'PowerShell': 34088, 'CMake': 24508, 'Inno Setup': 14609, 'Dockerfile': 9999, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",104430.4
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-03-30T00:28:13Z,2026-03-28T10:24:13Z,158531,32673,2325,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 63880011, 'Dockerfile': 41469, 'Makefile': 3068, 'Shell': 1838, 'Jsonnet': 937}",104930.49999999999
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-03-30T01:04:31Z,2026-03-29T04:03:04Z,154640,20307,39,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801530, 'TypeScript': 4030361, 'JavaScript': 53486, 'Shell': 27256, 'CSS': 18958, 'Dockerfile': 1656}",98886.1
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-03-30T01:09:34Z,2026-03-29T22:02:14Z,134915,21005,806,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 27489006, 'Python': 23463006, 'JavaScript': 1571905, 'MDX': 679976, 'CSS': 210322, 'HTML': 158437, 'Shell': 67559, 'PHP': 6106, 'Dockerfile': 6044, 'Makefile': 5816, 'Gherkin': 1054, 'Mako': 518}",87260.5
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-03-30T01:09:08Z,2026-03-30T00:54:07Z,131519,21680,496,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11415986, 'Makefile': 59147, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",85425.4
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-03-30T00:55:24Z,2026-03-30T00:48:24Z,129201,18287,277,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2981379, 'Svelte': 2925294, 'JavaScript': 2281774, 'TypeScript': 459254, 'CSS': 211416, 'Shell': 18299, 'Dockerfile': 8143, 'HTML': 6298, 'Batchfile': 1954, 'Mako': 665, 'Makefile': 643}",83016.7
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-03-30T01:09:26Z,2026-03-29T13:06:45Z,116534,15163,106,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 2006660, 'Python': 147110, 'Rust': 135912, 'Shell': 123499, 'TypeScript': 41415, 'PowerShell': 1547}",74479.29999999999
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,2024-04-15T21:02:29Z,2026-03-30T01:01:42Z,2026-03-29T23:42:59Z,100563,6696,236,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4159518, 'Python': 1120558, 'Rust': 470397, 'Java': 184006, 'Elixir': 84558, 'Astro': 32336, 'Go': 14502, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",62356.6
669879380,LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",2023-07-23T18:15:57Z,2026-03-30T00:30:02Z,2026-03-26T16:49:44Z,89481,13664,4,Jupyter Notebook,"ai,artificial-intelligence,chatbot,chatgpt,deep-learning,from-scratch,generative-ai,gpt,language-model,large-language-models,llm,machine-learning,neural-networks,python,pytorch,transformers",58,"{'Jupyter Notebook': 3132357, 'Python': 1013248, 'Dockerfile': 532}",57793.6
881458615,browser-use,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,2024-10-31T16:00:56Z,2026-03-30T01:10:07Z,2026-03-29T16:15:46Z,84940,9835,207,Python,"ai-agents,ai-tools,browser-automation,browser-use,llm,playwright,python",100,"{'Python': 2998902, 'Shell': 42234, 'Dockerfile': 11201, 'HTML': 7953}",53924.5
655099582,llm-course,mlabonne/llm-course,https://github.com/mlabonne/llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,2023-06-17T22:16:25Z,2026-03-30T00:55:09Z,2026-02-05T13:09:26Z,77526,8968,78,,"course,large-language-models,llm,machine-learning,roadmap",3,{},49206.3
730534580,ragflow,infiniflow/ragflow,https://github.com/infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,2023-12-12T06:13:13Z,2026-03-30T00:45:54Z,2026-03-29T13:26:24Z,76525,8576,3180,Python,"agent,agentic,agentic-ai,agentic-workflow,ai,ai-search,context-engineering,context-retrieval,deep-research,deepseek,deepseek-r1,document-parser,document-understanding,graphrag,llm,mcp,ollama,openai,rag,retrieval-augmented-generation",100,"{'Python': 7766065, 'TypeScript': 5481890, 'C++': 1577672, 'Go': 1363011, 'C': 161144, 'Shell': 49394, 'Less': 39973, 'CSS': 17283, 'Dockerfile': 11463, 'JavaScript': 10865, 'HTML': 7043, 'Makefile': 5950, 'CMake': 3243, 'Go Template': 2681}",48497.8
599547518,vllm,vllm-project/vllm,https://github.com/vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,2023-02-09T11:23:20Z,2026-03-30T01:04:11Z,2026-03-30T01:01:25Z,74644,14930,3981,Python,"amd,blackwell,cuda,deepseek,deepseek-v3,gpt,gpt-oss,inference,kimi,llama,llm,llm-serving,model-serving,moe,openai,pytorch,qwen,qwen3,tpu,transformer",100,"{'Python': 29550100, 'Cuda': 2152811, 'C++': 1316241, 'Shell': 327769, 'CMake': 105615, 'C': 97276, 'Dockerfile': 37011, 'Jinja': 6924, 'HCL': 2399}",49275.4
771302083,OpenHands,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,2024-03-13T03:33:31Z,2026-03-30T01:02:53Z,2026-03-29T18:46:48Z,70129,8782,351,Python,"agent,artificial-intelligence,chatgpt,claude-ai,cli,developer-tools,gpt,llm,openai",100,"{'Python': 10276375, 'TypeScript': 3598287, 'Go Template': 91342, 'Jinja': 85753, 'JavaScript': 34515, 'Makefile': 17184, 'CSS': 16500, 'Shell': 14537, 'Dockerfile': 8363, 'Mako': 1339}",44722.0
646410686,LlamaFactory,hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),2023-05-28T10:09:12Z,2026-03-30T01:05:49Z,2026-03-27T08:22:48Z,69216,8432,934,Python,"agent,ai,deepseek,fine-tuning,gemma,gpt,instruction-tuning,large-language-models,llama,llama3,llm,lora,moe,nlp,peft,qlora,quantization,qwen,rlhf,transformers",100,"{'Python': 1791604, 'Dockerfile': 5493, 'Makefile': 741}",44069.2
660551251,MetaGPT,FoundationAgents/MetaGPT,https://github.com/FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",2023-06-30T09:04:55Z,2026-03-30T01:09:43Z,2026-01-21T10:12:33Z,66407,8386,101,Python,"agent,gpt,llm,metagpt,multi-agent",100,"{'Python': 3214882, 'JavaScript': 32579, 'TypeScript': 25281, 'Shell': 23970, 'Dockerfile': 982}",42370.0
668195240,llm-app,pathwaycom/llm-app,https://github.com/pathwaycom/llm-app,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more.",2023-07-19T08:43:37Z,2026-03-30T00:50:02Z,2026-01-07T11:59:38Z,59688,1410,9,Jupyter Notebook,"chatbot,hugging-face,llm,llm-local,llm-prompting,llm-security,llmops,machine-learning,open-ai,pathway,rag,real-time,retrieval-augmented-generation,vector-database,vector-index",23,"{'Jupyter Notebook': 409401, 'Python': 65285, 'Dockerfile': 3715}",36238.1
725205304,unsloth,unslothai/unsloth,https://github.com/unslothai/unsloth,"Unsloth Studio is a web UI for training and running open models like Qwen, DeepSeek, gpt-oss and Gemma locally.",2023-11-29T16:50:09Z,2026-03-30T00:51:05Z,2026-03-29T19:53:02Z,58589,4959,1045,Python,"agent,deepseek,fine-tuning,gemma,gemma3,gpt-oss,llama,llama3,llm,llms,mistral,openai,qwen,reinforcement-learning,self-hosted,text-to-speech,tts,ui,unsloth",100,"{'Python': 3985040, 'TypeScript': 2099201, 'PowerShell': 124234, 'Shell': 97333, 'JavaScript': 16632, 'CSS': 12302, 'Jupyter Notebook': 6230, 'HTML': 532, 'Batchfile': 218}",36651.1
649170660,anything-llm,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configuration.,2023-06-04T02:29:14Z,2026-03-30T01:09:42Z,2026-03-27T22:53:51Z,57098,6174,305,JavaScript,"ai-agents,custom-ai-agents,deepseek,kimi,llama3,llm,lmstudio,local-llm,localai,mcp,mcp-servers,moonshot,multimodal,no-code,ollama,qwen3,rag,vector-database,web-scraping",100,"{'JavaScript': 5970145, 'CSS': 78936, 'Dockerfile': 9884, 'HTML': 4112, 'Shell': 2391, 'Go Template': 1822, 'HCL': 1211}",36120.99999999999
