id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
614765452,AutoGPT,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",2023-03-16T09:21:07Z,2026-03-31T00:27:57Z,2026-03-30T23:33:40Z,182955,46220,383,Python,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",100,"{'Python': 9757940, 'TypeScript': 4129122, 'Dart': 203562, 'JavaScript': 123387, 'PLpgSQL': 92369, 'Jinja': 42256, 'C++': 23419, 'CMake': 18862, 'CSS': 16367, 'Shell': 15076, 'Dockerfile': 9972, 'HTML': 3023, 'Ruby': 2803, 'Batchfile': 2732, 'Swift': 2384, 'Makefile': 1902, 'C': 1425, 'Elixir': 1068, 'Kotlin': 140, 'Objective-C': 38}",123649.0
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-03-31T01:07:25Z,2026-03-30T21:35:28Z,166511,15234,2760,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 6542736, 'C': 3325317, 'TypeScript': 388489, 'C++': 132593, 'Objective-C': 58741, 'Shell': 53135, 'PowerShell': 34088, 'CMake': 24508, 'Inno Setup': 14609, 'Dockerfile': 9999, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",104486.79999999999
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-03-31T00:40:40Z,2026-03-31T00:09:34Z,158565,32688,2322,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 64137317, 'Dockerfile': 41469, 'Makefile': 3068, 'Shell': 1838, 'Jsonnet': 937}",104955.4
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-03-31T01:07:49Z,2026-03-30T19:37:15Z,154980,20346,45,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801530, 'TypeScript': 4031558, 'JavaScript': 53486, 'Shell': 27256, 'CSS': 18958, 'Dockerfile': 1656}",99101.8
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-03-31T01:06:36Z,2026-03-31T00:45:12Z,135051,21030,796,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 27461273, 'Python': 23474331, 'JavaScript': 1572433, 'MDX': 679976, 'CSS': 210322, 'HTML': 158437, 'Shell': 68624, 'Dockerfile': 6343, 'PHP': 6106, 'Makefile': 5832, 'Gherkin': 1054, 'Mako': 518}",87349.59999999999
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-03-31T01:06:59Z,2026-03-31T00:51:01Z,131671,21702,500,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11418151, 'Makefile': 59147, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",85523.2
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-03-31T01:01:07Z,2026-03-30T10:15:12Z,129324,18306,284,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2981379, 'Svelte': 2925294, 'JavaScript': 2281774, 'TypeScript': 459254, 'CSS': 211416, 'Shell': 18299, 'Dockerfile': 8143, 'HTML': 6298, 'Batchfile': 1954, 'Mako': 665, 'Makefile': 643}",83096.2
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-03-31T01:06:32Z,2026-03-30T18:21:40Z,119863,15553,101,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 2049749, 'Python': 155079, 'Rust': 135912, 'Shell': 125276, 'TypeScript': 41415, 'PowerShell': 1547}",76593.7
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,2024-04-15T21:02:29Z,2026-03-31T01:07:07Z,2026-03-30T20:09:51Z,101366,6726,238,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4169827, 'Python': 1120558, 'Rust': 470397, 'Java': 184006, 'Elixir': 84558, 'Astro': 32336, 'Go': 14502, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",62847.4
669879380,LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",2023-07-23T18:15:57Z,2026-03-31T00:39:55Z,2026-03-31T00:48:54Z,89560,13678,3,Jupyter Notebook,"ai,artificial-intelligence,chatbot,chatgpt,deep-learning,from-scratch,generative-ai,gpt,language-model,large-language-models,llm,machine-learning,neural-networks,python,pytorch,transformers",58,"{'Jupyter Notebook': 3132357, 'Python': 1013248, 'Dockerfile': 532}",57845.200000000004
