id,name,full_name,html_url,description,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,contributors_count,languages_detail,hot_score
658928958,ollama,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",2023-06-26T19:39:32Z,2026-03-25T00:51:07Z,2026-03-25T00:18:20Z,166064,15142,2716,Go,"deepseek,gemma,gemma3,glm,go,golang,gpt-oss,llama,llama3,llm,llms,minimax,mistral,ollama,qwen",100,"{'Go': 6454906, 'C': 3325317, 'TypeScript': 389174, 'C++': 132593, 'Objective-C': 58741, 'Shell': 53135, 'PowerShell': 34088, 'CMake': 21968, 'Inno Setup': 14609, 'Dockerfile': 9999, 'Go Template': 8744, 'HTML': 6247, 'AppleScript': 1828, 'JavaScript': 1304, 'CSS': 581}",104191.0
155220641,transformers,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",2018-10-29T13:56:00Z,2026-03-25T00:47:42Z,2026-03-24T22:03:40Z,158345,32594,2286,Python,"audio,deep-learning,deepseek,gemma,glm,hacktoberfest,llm,machine-learning,model-hub,natural-language-processing,nlp,pretrained-models,python,pytorch,pytorch-transformers,qwen,speech-recognition,transformer,vlm",100,"{'Python': 63504555, 'Dockerfile': 41464, 'Makefile': 4179, 'Shell': 1838, 'Jsonnet': 937}",104795.2
574523116,prompts.chat,f/prompts.chat,https://github.com/f/prompts.chat,"f.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy.",2022-12-05T13:54:13Z,2026-03-25T00:58:45Z,2026-03-24T16:02:37Z,154149,20257,39,HTML,"ai,artificial-intelligence,awesome-list,chatgpt,chatgpt-prompts,claude,gemini,gpt,gpt-4,llm,machine-learning,nextjs,open-source,openai,prompt-engineering,prompts,prompts-chat,typescript",100,"{'HTML': 13090185, 'MDX': 9801530, 'TypeScript': 4009816, 'JavaScript': 53486, 'Shell': 27256, 'CSS': 18958, 'Dockerfile': 1656}",98576.5
626805178,dify,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,2023-04-12T07:40:24Z,2026-03-25T00:57:32Z,2026-03-25T00:57:24Z,134296,20919,797,TypeScript,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow",100,"{'TypeScript': 26954593, 'Python': 24306463, 'JavaScript': 1571518, 'MDX': 679976, 'CSS': 188543, 'HTML': 158437, 'Shell': 67546, 'SCSS': 22381, 'PHP': 6106, 'Dockerfile': 6044, 'Makefile': 5423, 'Mako': 518}",86863.29999999999
552661142,langchain,langchain-ai/langchain,https://github.com/langchain-ai/langchain,The agent engineering platform,2022-10-17T02:58:36Z,2026-03-25T00:29:35Z,2026-03-24T18:49:00Z,130922,21558,484,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag",100,"{'Python': 11396661, 'Makefile': 59132, 'Shell': 13124, 'XSLT': 7380, 'HTML': 1900, 'Dockerfile': 1060, 'JavaScript': 157}",85030.59999999999
701547123,open-webui,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2023-10-06T22:08:27Z,2026-03-25T00:48:54Z,2026-03-25T00:57:00Z,128539,18179,256,Python,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",100,"{'Python': 2987208, 'Svelte': 2844033, 'JavaScript': 2273884, 'TypeScript': 444475, 'CSS': 211342, 'Shell': 12439, 'Dockerfile': 8151, 'HTML': 6298, 'Batchfile': 1875, 'Mako': 665, 'Makefile': 643}",82587.09999999999
1136590548,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",2026-01-18T00:51:51Z,2026-03-25T01:01:50Z,2026-03-24T11:36:47Z,104947,13644,125,JavaScript,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",100,"{'JavaScript': 1851749, 'Python': 147110, 'Shell': 108713, 'TypeScript': 41415, 'Rust': 32362, 'PowerShell': 1029}",67071.4
787076358,firecrawl,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,2024-04-15T21:02:29Z,2026-03-25T01:01:54Z,2026-03-24T23:25:28Z,97639,6604,234,TypeScript,"ai,ai-agents,ai-crawler,ai-scraping,ai-search,crawler,data-extraction,html-to-markdown,llm,markdown,scraper,scraping,web-crawler,web-data,web-data-extraction,web-scraper,web-scraping,web-search,webscraping",100,"{'TypeScript': 4149483, 'Python': 1120513, 'Rust': 470121, 'Java': 183924, 'Astro': 32336, 'Go': 14502, 'JavaScript': 12726, 'Jupyter Notebook': 10546, 'Shell': 9808, 'Rich Text Format': 5348, 'CSS': 5141, 'Dockerfile': 4032, 'Makefile': 2111, 'HTML': 354, 'Procfile': 132}",60574.6
669879380,LLMs-from-scratch,rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",2023-07-23T18:15:57Z,2026-03-25T00:59:56Z,2026-03-21T00:47:52Z,89167,13597,5,Jupyter Notebook,"ai,artificial-intelligence,chatbot,chatgpt,deep-learning,from-scratch,generative-ai,gpt,language-model,large-language-models,llm,machine-learning,neural-networks,python,pytorch,transformers",57,"{'Jupyter Notebook': 3132357, 'Python': 1013248, 'Dockerfile': 532}",57584.99999999999
881458615,browser-use,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,2024-10-31T16:00:56Z,2026-03-25T00:59:03Z,2026-03-24T23:07:23Z,84216,9767,223,Python,"ai-agents,ai-tools,browser-automation,browser-use,llm,playwright,python",100,"{'Python': 2989647, 'Shell': 27436, 'Dockerfile': 11201, 'HTML': 7953}",53469.7
